client_id,activity_date,activity_type,activity_result,activity_value,channel
C007445,2025-03-04,APP_LOGIN,SUCCESS,1949.23,Branch
C009375,2025-01-23,SMS,SUCCESS,633.99,Mobile App
C007407,2025-04-20,EMAIL,SUCCESS,645.74,Website
C001941,2025-02-14,APP_LOGIN,SUCCESS,3200.06,Website
C002923,2025-05-10,EMAIL,SUCCESS,1915.19,Mobile App
C000413,2025-01-03,CALL,FAIL,55.97,Mobile App
C007607,2025-01-21,TXN,NO_RESPONSE,771.13,Mobile App
C003224,2025-01-08,APP_LOGIN,NO_RESPONSE,222.62,Branch
C001104,2025-01-04,EMAIL,SUCCESS,703.16,Branch
C005570,2025-02-05,SMS,SUCCESS,93.5,Call Center
C009602,2025-02-25,CALL,SUCCESS,1852.17,Mobile App
C005797,2025-04-22,EMAIL,NO_RESPONSE,169.04,Website
C006527,2025-03-14,SMS,FAIL,1219.91,Website
C008357,2025-03-13,CALL,SUCCESS,593.53,Mobile App
C004805,2025-03-19,APP_LOGIN,SUCCESS,3507.1,Mobile App
C001072,2025-02-22,CALL,NO_RESPONSE,599.89,Mobile App
C009343,2025-04-23,TXN,SUCCESS,1298.53,Mobile App
C008560,2025-06-29,APP_LOGIN,NO_RESPONSE,860.95,Call Center
C006792,2025-05-18,APP_LOGIN,NO_RESPONSE,374.61,Mobile App
C007200,2025-06-30,TXN,SUCCESS,695.78,Mobile App
C002555,2025-04-30,CALL,SUCCESS,2333.54,Mobile App
C000613,2025-05-26,APP_LOGIN,SUCCESS,121.93,Mobile App
C008269,2025-06-15,CALL,SUCCESS,164.13,Mobile App
C001052,2025-01-27,EMAIL,SUCCESS,110.63,Mobile App
C002984,2025-06-07,SMS,NO_RESPONSE,1225.35,Website
C006544,2025-03-15,APP_LOGIN,SUCCESS,313.12,Mobile App
C001227,2025-02-09,APP_LOGIN,SUCCESS,1524.48,Mobile App
C004663,2025-04-14,EMAIL,SUCCESS,3769.89,Branch
C003155,2025-05-22,APP_LOGIN,SUCCESS,1258.88,Website
C001275,2025-06-24,EMAIL,SUCCESS,803.63,Branch
C002390,2025-05-15,CALL,SUCCESS,2440.94,Website
C006558,2025-05-19,TXN,SUCCESS,1250.65,Mobile App
C000872,2025-06-08,SMS,SUCCESS,330.15,Call Center
C001962,2025-05-08,CALL,SUCCESS,1103.75,Branch
C009760,2025-06-03,TXN,SUCCESS,965.27,Website
C002155,2025-03-01,EMAIL,SUCCESS,921.87,Mobile App
C004162,2025-05-30,CALL,FAIL,927.79,Mobile App
C001076,2025-03-11,CALL,SUCCESS,503.51,Call Center
C007331,2025-03-25,EMAIL,SUCCESS,2.27,Mobile App
C005361,2025-02-12,TXN,SUCCESS,1934.26,Mobile App
C002036,2025-05-06,SMS,SUCCESS,4493.58,Mobile App
C000390,2025-06-06,CALL,SUCCESS,1390.31,Mobile App
C005142,2025-06-08,EMAIL,SUCCESS,282.96,Mobile App
C003863,2025-05-18,CALL,SUCCESS,2373.72,Website
C005804,2025-02-19,APP_LOGIN,NO_RESPONSE,683.2,Mobile App
C004078,2025-03-19,CALL,NO_RESPONSE,383.53,Mobile App
C008554,2025-01-09,SMS,SUCCESS,310.9,Mobile App
C008251,2025-03-29,CALL,FAIL,307.96,Website
C004581,2025-04-02,APP_LOGIN,SUCCESS,1775.78,Mobile App
C009317,2025-01-29,EMAIL,SUCCESS,1118.3,Branch
C009973,2025-05-28,CALL,NO_RESPONSE,844.34,Mobile App
C006942,2025-02-20,APP_LOGIN,NO_RESPONSE,242.76,Mobile App
C008532,2025-01-15,SMS,SUCCESS,2480.78,Mobile App
C004582,2025-02-22,APP_LOGIN,SUCCESS,350.33,Mobile App
C002737,2025-06-17,SMS,SUCCESS,224.8,Mobile App
C001040,2025-06-28,CALL,SUCCESS,1061.84,Mobile App
C007666,2025-02-28,APP_LOGIN,SUCCESS,2765.34,Call Center
C008313,2025-04-06,TXN,SUCCESS,2478.07,Mobile App
C003814,2025-05-01,APP_LOGIN,SUCCESS,452.94,Mobile App
C006474,2025-05-28,SMS,FAIL,469.71,Website
C006228,2025-01-21,TXN,SUCCESS,3152.63,Mobile App
C008937,2025-01-28,CALL,SUCCESS,80.51,Website
C004482,2025-02-07,APP_LOGIN,NO_RESPONSE,1849.17,Call Center
C004544,2025-05-14,APP_LOGIN,SUCCESS,479.37,Mobile App
C006217,2025-03-10,APP_LOGIN,SUCCESS,216.42,Branch
C007004,2025-04-19,CALL,FAIL,2244.49,Mobile App
C007061,2025-04-21,CALL,FAIL,1144.19,Branch
C009215,2025-01-24,EMAIL,FAIL,142.4,Mobile App
C004961,2025-02-04,EMAIL,SUCCESS,347.78,Call Center
C007868,2025-01-29,APP_LOGIN,NO_RESPONSE,363.09,Branch
C007044,2025-04-22,EMAIL,SUCCESS,98.12,Branch
C001776,2025-03-23,CALL,SUCCESS,251.48,Website
C001909,2025-06-25,TXN,SUCCESS,2196.85,Mobile App
C000588,2025-05-30,APP_LOGIN,SUCCESS,917.84,Website
C006146,2025-06-07,EMAIL,SUCCESS,1528.26,Mobile App
C000383,2025-03-03,APP_LOGIN,SUCCESS,5885.42,Website
C008882,2025-02-11,APP_LOGIN,SUCCESS,1189.45,Mobile App
C005232,2025-05-23,TXN,FAIL,622.32,Mobile App
C006005,2025-06-20,APP_LOGIN,SUCCESS,1183.83,Mobile App
C008396,2025-01-09,EMAIL,NO_RESPONSE,2883.38,Call Center
C004122,2025-01-20,SMS,SUCCESS,1269.56,Mobile App
C001877,2025-03-09,SMS,SUCCESS,181.86,Mobile App
C006252,2025-03-06,CALL,SUCCESS,154.82,Website
C001701,2025-05-26,TXN,SUCCESS,504.09,Website
C001591,2025-03-09,CALL,NO_RESPONSE,139.28,Mobile App
C000868,2025-01-28,EMAIL,FAIL,116.97,Mobile App
C005662,2025-01-14,TXN,SUCCESS,186.65,Branch
C002065,2025-02-09,APP_LOGIN,SUCCESS,1369.64,Mobile App
C009680,2025-04-24,SMS,SUCCESS,51.85,Mobile App
C002346,2025-02-07,EMAIL,NO_RESPONSE,344.68,Mobile App
C002641,2025-05-25,EMAIL,SUCCESS,650.61,Call Center
C007020,2025-02-27,APP_LOGIN,SUCCESS,1475.08,Mobile App
C001051,2025-04-13,APP_LOGIN,SUCCESS,1390.19,Mobile App
C003588,2025-06-27,EMAIL,NO_RESPONSE,106.37,Mobile App
C006819,2025-06-03,TXN,SUCCESS,983.24,Branch
C006593,2025-04-25,APP_LOGIN,SUCCESS,290.12,Mobile App
C009800,2025-02-28,SMS,SUCCESS,103.15,Call Center
C006732,2025-06-18,APP_LOGIN,SUCCESS,1454.44,Mobile App
C006384,2025-04-08,CALL,SUCCESS,549.38,Website
C004900,2025-06-23,SMS,SUCCESS,484.65,Call Center
C004535,2025-06-01,APP_LOGIN,SUCCESS,1177.96,Website
C009213,2025-04-04,EMAIL,SUCCESS,234.03,Branch
C000523,2025-04-24,CALL,NO_RESPONSE,3571.94,Mobile App
C008763,2025-05-18,CALL,NO_RESPONSE,754.72,Mobile App
C003340,2025-06-20,APP_LOGIN,SUCCESS,543.44,Mobile App
C004209,2025-02-24,TXN,SUCCESS,1204.47,Mobile App
C002453,2025-03-06,TXN,SUCCESS,1034.76,Mobile App
C003474,2025-01-22,SMS,SUCCESS,380.5,Mobile App
C005126,2025-03-31,CALL,SUCCESS,3312.75,Call Center
C007769,2025-04-30,APP_LOGIN,SUCCESS,13.9,Mobile App
C003186,2025-03-15,TXN,SUCCESS,1423.8,Mobile App
C009039,2025-05-16,TXN,NO_RESPONSE,734.45,Mobile App
C001335,2025-03-25,EMAIL,SUCCESS,871.91,Website
C006196,2025-01-22,APP_LOGIN,NO_RESPONSE,36.0,Mobile App
C000300,2025-06-29,CALL,SUCCESS,752.57,Mobile App
C004959,2025-02-17,CALL,NO_RESPONSE,973.3,Call Center
C001086,2025-04-30,CALL,SUCCESS,3185.66,Call Center
C000084,2025-03-29,TXN,SUCCESS,2066.06,Website
C007916,2025-05-30,SMS,SUCCESS,710.31,Call Center
C004057,2025-06-26,EMAIL,SUCCESS,1444.09,Mobile App
C001377,2025-05-10,TXN,NO_RESPONSE,2112.12,Mobile App
C001693,2025-06-19,EMAIL,SUCCESS,105.88,Mobile App
C007827,2025-03-09,APP_LOGIN,SUCCESS,82.04,Mobile App
C000924,2025-02-06,APP_LOGIN,NO_RESPONSE,2214.66,Mobile App
C004986,2025-05-29,CALL,SUCCESS,879.44,Mobile App
C001499,2025-01-26,CALL,SUCCESS,2189.46,Mobile App
C005011,2025-05-23,TXN,NO_RESPONSE,1242.72,Call Center
C004599,2025-02-16,SMS,FAIL,89.05,Mobile App
C003871,2025-01-15,EMAIL,NO_RESPONSE,541.88,Website
C001726,2025-03-27,CALL,FAIL,354.89,Mobile App
C002811,2025-05-09,CALL,SUCCESS,517.34,Mobile App
C005562,2025-06-29,TXN,NO_RESPONSE,196.78,Website
C002295,2025-05-18,EMAIL,SUCCESS,1971.03,Branch
C009785,2025-05-06,SMS,SUCCESS,871.39,Mobile App
C008617,2025-05-28,CALL,SUCCESS,716.7,Mobile App
C004891,2025-06-25,APP_LOGIN,SUCCESS,1155.29,Call Center
C005178,2025-01-01,EMAIL,SUCCESS,1916.41,Mobile App
C008017,2025-03-17,TXN,SUCCESS,110.86,Mobile App
C005604,2025-05-06,TXN,SUCCESS,283.56,Branch
C002372,2025-02-10,TXN,NO_RESPONSE,203.51,Call Center
C007354,2025-01-24,EMAIL,SUCCESS,0.7,Call Center
C005619,2025-04-24,CALL,NO_RESPONSE,1944.76,Mobile App
C008254,2025-01-02,APP_LOGIN,NO_RESPONSE,862.47,Mobile App
C005059,2025-05-28,CALL,SUCCESS,643.52,Mobile App
C003559,2025-05-27,TXN,SUCCESS,1905.18,Call Center
C001785,2025-01-25,CALL,FAIL,1172.28,Mobile App
C002917,2025-04-13,APP_LOGIN,SUCCESS,594.68,Website
C003445,2025-01-01,CALL,SUCCESS,204.42,Mobile App
C000515,2025-04-05,APP_LOGIN,SUCCESS,685.99,Website
C006195,2025-02-27,TXN,SUCCESS,282.69,Mobile App
C004713,2025-03-09,EMAIL,SUCCESS,991.27,Mobile App
C008291,2025-01-03,CALL,NO_RESPONSE,1842.9,Mobile App
C008515,2025-06-13,APP_LOGIN,SUCCESS,1073.94,Mobile App
C005537,2025-01-19,CALL,SUCCESS,949.26,Mobile App
C007851,2025-06-19,TXN,SUCCESS,1564.18,Website
C008114,2025-02-10,TXN,SUCCESS,77.13,Mobile App
C004251,2025-01-20,APP_LOGIN,SUCCESS,300.65,Mobile App
C004638,2025-05-26,SMS,NO_RESPONSE,634.75,Branch
C004242,2025-02-11,SMS,NO_RESPONSE,1790.28,Call Center
C009690,2025-03-09,EMAIL,SUCCESS,646.38,Website
C005519,2025-01-11,APP_LOGIN,FAIL,3291.0,Branch
C005731,2025-02-11,CALL,NO_RESPONSE,31.78,Mobile App
C002750,2025-05-26,APP_LOGIN,SUCCESS,1572.35,Mobile App
C004885,2025-04-30,CALL,NO_RESPONSE,181.99,Website
C001932,2025-01-05,TXN,SUCCESS,768.86,Mobile App
C004353,2025-05-02,APP_LOGIN,SUCCESS,844.66,Website
C000439,2025-03-24,SMS,FAIL,1459.04,Mobile App
C000537,2025-05-28,EMAIL,SUCCESS,241.76,Branch
C008905,2025-04-17,EMAIL,SUCCESS,763.4,Mobile App
C005927,2025-03-16,APP_LOGIN,SUCCESS,1400.5,Mobile App
C006749,2025-05-21,TXN,SUCCESS,1087.41,Website
C004315,2025-03-05,TXN,SUCCESS,930.51,Mobile App
C008119,2025-05-06,TXN,SUCCESS,2097.08,Mobile App
C004839,2025-06-19,TXN,FAIL,1418.95,Branch
C002767,2025-04-16,APP_LOGIN,SUCCESS,123.03,Mobile App
C008175,2025-05-10,CALL,SUCCESS,391.49,Mobile App
C000990,2025-06-27,EMAIL,SUCCESS,45.89,Mobile App
C000302,2025-01-09,SMS,FAIL,1767.37,Mobile App
C001013,2025-06-22,APP_LOGIN,NO_RESPONSE,1176.73,Mobile App
C003651,2025-03-12,SMS,NO_RESPONSE,276.08,Branch
C000247,2025-04-30,EMAIL,SUCCESS,371.77,Branch
C002064,2025-01-04,SMS,NO_RESPONSE,728.9,Mobile App
C001359,2025-03-07,APP_LOGIN,FAIL,435.86,Mobile App
C009802,2025-03-28,APP_LOGIN,SUCCESS,1195.41,Website
C008132,2025-01-01,EMAIL,NO_RESPONSE,396.82,Mobile App
C001046,2025-04-23,APP_LOGIN,SUCCESS,2396.54,Mobile App
C006762,2025-03-10,CALL,SUCCESS,3491.14,Mobile App
C004215,2025-06-09,TXN,SUCCESS,481.18,Mobile App
C009744,2025-01-19,APP_LOGIN,SUCCESS,1247.48,Call Center
C009731,2025-01-31,EMAIL,SUCCESS,2031.66,Mobile App
C009708,2025-02-23,APP_LOGIN,SUCCESS,3282.86,Mobile App
C004602,2025-01-04,EMAIL,SUCCESS,295.48,Website
C001779,2025-05-15,APP_LOGIN,FAIL,13.51,Mobile App
C008629,2025-02-01,EMAIL,SUCCESS,3497.96,Mobile App
C008995,2025-04-07,CALL,SUCCESS,714.94,Call Center
C007273,2025-01-06,EMAIL,SUCCESS,510.91,Mobile App
C004199,2025-04-08,APP_LOGIN,NO_RESPONSE,933.31,Mobile App
C007376,2025-05-07,SMS,SUCCESS,1029.66,Call Center
C005781,2025-02-20,APP_LOGIN,SUCCESS,1692.65,Call Center
C004801,2025-01-15,EMAIL,SUCCESS,319.34,Website
C000825,2025-01-28,APP_LOGIN,NO_RESPONSE,1922.78,Call Center
C003806,2025-03-21,SMS,SUCCESS,711.34,Branch
C008496,2025-01-21,SMS,NO_RESPONSE,904.69,Call Center
C006311,2025-03-27,TXN,SUCCESS,484.44,Branch
C008686,2025-04-07,APP_LOGIN,NO_RESPONSE,186.21,Mobile App
C008279,2025-04-27,EMAIL,NO_RESPONSE,154.02,Mobile App
C003298,2025-04-09,APP_LOGIN,SUCCESS,1226.41,Website
C006046,2025-06-02,CALL,SUCCESS,487.52,Mobile App
C007090,2025-06-17,TXN,FAIL,1202.58,Mobile App
C006497,2025-01-26,TXN,NO_RESPONSE,911.72,Website
C005865,2025-05-27,TXN,FAIL,562.57,Website
C006494,2025-05-28,APP_LOGIN,SUCCESS,1843.41,Call Center
C005635,2025-04-04,CALL,SUCCESS,66.04,Website
C003821,2025-06-19,SMS,SUCCESS,148.39,Call Center
C006914,2025-04-21,SMS,SUCCESS,194.36,Call Center
C001050,2025-04-10,SMS,SUCCESS,696.61,Mobile App
C003602,2025-05-01,APP_LOGIN,SUCCESS,143.45,Mobile App
C006466,2025-05-28,APP_LOGIN,SUCCESS,1813.01,Website
C006440,2025-05-06,EMAIL,SUCCESS,90.3,Call Center
C004866,2025-06-18,APP_LOGIN,NO_RESPONSE,1305.72,Branch
C007750,2025-04-26,SMS,NO_RESPONSE,2805.39,Mobile App
C002984,2025-02-14,CALL,NO_RESPONSE,2115.3,Mobile App
C006329,2025-06-14,CALL,SUCCESS,22.25,Mobile App
C008720,2025-06-04,APP_LOGIN,SUCCESS,885.1,Mobile App
C007174,2025-04-06,TXN,SUCCESS,330.8,Branch
C000034,2025-02-15,CALL,SUCCESS,91.38,Mobile App
C005187,2025-01-08,CALL,SUCCESS,354.58,Mobile App
C006399,2025-01-12,SMS,NO_RESPONSE,541.59,Mobile App
C007977,2025-03-30,CALL,SUCCESS,370.87,Mobile App
C006547,2025-03-06,APP_LOGIN,SUCCESS,1664.56,Website
C000010,2025-03-05,CALL,NO_RESPONSE,907.01,Mobile App
C001728,2025-05-05,CALL,SUCCESS,418.92,Branch
C007543,2025-06-09,APP_LOGIN,SUCCESS,1162.2,Branch
C002779,2025-02-15,TXN,SUCCESS,3942.01,Website
C006733,2025-03-07,EMAIL,SUCCESS,112.72,Mobile App
C003099,2025-02-05,SMS,SUCCESS,65.27,Branch
C004045,2025-06-23,APP_LOGIN,SUCCESS,502.15,Mobile App
C001177,2025-05-30,CALL,SUCCESS,2239.62,Mobile App
C004724,2025-05-24,APP_LOGIN,SUCCESS,2010.17,Mobile App
C001274,2025-05-05,CALL,SUCCESS,366.15,Mobile App
C007055,2025-04-22,CALL,SUCCESS,477.05,Call Center
C002477,2025-01-28,APP_LOGIN,FAIL,1244.75,Call Center
C002342,2025-04-27,TXN,SUCCESS,77.17,Mobile App
C004540,2025-06-25,APP_LOGIN,SUCCESS,543.78,Mobile App
C003143,2025-06-13,TXN,SUCCESS,1116.38,Mobile App
C002211,2025-04-30,TXN,NO_RESPONSE,1034.01,Call Center
C003415,2025-02-08,TXN,FAIL,449.07,Mobile App
C007685,2025-06-13,APP_LOGIN,SUCCESS,494.26,Mobile App
C007275,2025-04-07,CALL,SUCCESS,1115.68,Mobile App
C002028,2025-02-17,TXN,NO_RESPONSE,1512.69,Call Center
C004727,2025-02-10,EMAIL,SUCCESS,236.5,Mobile App
C004895,2025-02-20,SMS,SUCCESS,223.12,Mobile App
C002000,2025-06-13,APP_LOGIN,SUCCESS,793.16,Mobile App
C004705,2025-02-18,TXN,NO_RESPONSE,917.39,Mobile App
C005618,2025-04-26,TXN,SUCCESS,400.44,Website
C009217,2025-02-27,APP_LOGIN,SUCCESS,410.95,Mobile App
C001622,2025-06-05,TXN,SUCCESS,484.82,Mobile App
C004572,2025-05-24,TXN,FAIL,2327.66,Branch
C003012,2025-04-26,EMAIL,SUCCESS,266.96,Website
C006209,2025-04-29,EMAIL,SUCCESS,744.34,Mobile App
C009103,2025-01-23,SMS,SUCCESS,652.66,Mobile App
C007653,2025-03-28,APP_LOGIN,FAIL,1957.01,Website
C000615,2025-03-27,APP_LOGIN,SUCCESS,685.73,Website
C004081,2025-02-07,CALL,SUCCESS,18.76,Mobile App
C001005,2025-01-27,EMAIL,SUCCESS,15.21,Mobile App
C007704,2025-06-07,TXN,SUCCESS,148.77,Call Center
C003223,2025-04-28,TXN,SUCCESS,127.0,Website
C006143,2025-03-05,CALL,FAIL,417.69,Call Center
C009208,2025-05-30,TXN,NO_RESPONSE,656.38,Mobile App
C008199,2025-04-01,APP_LOGIN,SUCCESS,452.94,Mobile App
C007684,2025-01-22,APP_LOGIN,SUCCESS,529.3,Mobile App
C007931,2025-03-18,TXN,SUCCESS,1123.14,Call Center
C003766,2025-03-04,CALL,SUCCESS,82.8,Branch
C004051,2025-06-01,APP_LOGIN,NO_RESPONSE,3548.33,Mobile App
C002512,2025-06-27,CALL,SUCCESS,710.38,Mobile App
C003636,2025-06-07,SMS,SUCCESS,1111.35,Call Center
C005714,2025-03-27,SMS,SUCCESS,348.91,Mobile App
C002896,2025-05-15,TXN,SUCCESS,463.87,Call Center
C003906,2025-06-09,CALL,SUCCESS,66.47,Mobile App
C001917,2025-06-12,TXN,NO_RESPONSE,308.71,Mobile App
C004278,2025-05-30,SMS,NO_RESPONSE,155.82,Mobile App
C006573,2025-06-03,CALL,SUCCESS,204.29,Mobile App
C006952,2025-02-06,APP_LOGIN,SUCCESS,2005.47,Mobile App
C004131,2025-06-13,TXN,SUCCESS,350.5,Mobile App
C003864,2025-06-23,TXN,SUCCESS,2260.12,Mobile App
C000675,2025-04-16,TXN,SUCCESS,1072.3,Branch
C001901,2025-05-18,SMS,SUCCESS,492.79,Website
C007330,2025-05-13,EMAIL,NO_RESPONSE,493.66,Mobile App
C007910,2025-03-02,TXN,SUCCESS,4186.41,Website
C004504,2025-05-20,CALL,SUCCESS,671.59,Website
C004100,2025-01-20,TXN,SUCCESS,4580.94,Website
C004457,2025-05-18,SMS,SUCCESS,553.04,Mobile App
C006066,2025-06-03,APP_LOGIN,SUCCESS,209.4,Mobile App
C003038,2025-01-12,SMS,NO_RESPONSE,285.15,Mobile App
C000590,2025-04-16,APP_LOGIN,SUCCESS,305.3,Mobile App
C005478,2025-05-16,EMAIL,SUCCESS,2.15,Branch
C005748,2025-04-26,EMAIL,NO_RESPONSE,681.5,Mobile App
C001890,2025-01-20,SMS,FAIL,139.48,Mobile App
C002383,2025-02-16,APP_LOGIN,SUCCESS,2068.79,Mobile App
C002333,2025-04-04,EMAIL,SUCCESS,1146.44,Call Center
C001060,2025-01-08,SMS,FAIL,391.52,Branch
C003396,2025-03-22,EMAIL,SUCCESS,792.06,Branch
C007631,2025-05-12,CALL,SUCCESS,56.67,Mobile App
C000395,2025-02-06,APP_LOGIN,FAIL,310.72,Mobile App
C000567,2025-06-29,TXN,SUCCESS,1938.38,Mobile App
C001073,2025-01-08,EMAIL,SUCCESS,1136.29,Branch
C002511,2025-06-10,SMS,SUCCESS,3382.79,Website
C007481,2025-04-11,TXN,NO_RESPONSE,2618.39,Mobile App
C006101,2025-05-07,TXN,FAIL,713.95,Mobile App
C002403,2025-05-02,APP_LOGIN,NO_RESPONSE,2443.98,Call Center
C006487,2025-06-12,SMS,SUCCESS,330.01,Mobile App
C002103,2025-06-02,CALL,SUCCESS,931.24,Mobile App
C007065,2025-04-03,APP_LOGIN,SUCCESS,296.52,Mobile App
C007142,2025-02-09,SMS,SUCCESS,315.72,Call Center
C009107,2025-03-03,EMAIL,SUCCESS,534.2,Mobile App
C009304,2025-06-05,TXN,SUCCESS,144.3,Website
C005440,2025-02-22,SMS,SUCCESS,1598.22,Mobile App
C003462,2025-04-09,APP_LOGIN,SUCCESS,2715.11,Mobile App
C003924,2025-02-20,SMS,SUCCESS,562.03,Call Center
C002318,2025-03-08,APP_LOGIN,SUCCESS,757.65,Branch
C005992,2025-03-07,EMAIL,SUCCESS,732.0,Mobile App
C000966,2025-03-21,APP_LOGIN,NO_RESPONSE,665.16,Website
C009342,2025-05-06,APP_LOGIN,NO_RESPONSE,809.71,Mobile App
C006983,2025-04-07,APP_LOGIN,SUCCESS,906.72,Website
C002233,2025-01-07,APP_LOGIN,NO_RESPONSE,1499.4,Mobile App
C008557,2025-01-23,SMS,NO_RESPONSE,1568.27,Mobile App
C003614,2025-05-02,CALL,NO_RESPONSE,773.85,Call Center
C001032,2025-04-05,APP_LOGIN,NO_RESPONSE,1045.22,Branch
C008846,2025-06-21,EMAIL,SUCCESS,225.77,Mobile App
C003796,2025-03-03,TXN,SUCCESS,1794.44,Mobile App
C003868,2025-03-23,EMAIL,SUCCESS,415.27,Call Center
C007582,2025-05-16,APP_LOGIN,SUCCESS,828.55,Mobile App
C004087,2025-04-04,SMS,NO_RESPONSE,2899.98,Call Center
C003204,2025-01-13,CALL,SUCCESS,933.22,Mobile App
C004419,2025-06-07,EMAIL,SUCCESS,493.54,Call Center
C005002,2025-05-28,TXN,SUCCESS,932.52,Mobile App
C002150,2025-03-15,EMAIL,NO_RESPONSE,636.28,Mobile App
C004891,2025-04-19,APP_LOGIN,SUCCESS,1734.74,Mobile App
C009682,2025-06-05,APP_LOGIN,SUCCESS,653.01,Call Center
C006219,2025-05-27,APP_LOGIN,FAIL,810.61,Branch
C004840,2025-05-10,TXN,SUCCESS,1958.03,Mobile App
C006380,2025-02-14,APP_LOGIN,SUCCESS,1224.81,Mobile App
C005389,2025-04-01,APP_LOGIN,SUCCESS,892.93,Mobile App
C004984,2025-02-14,TXN,FAIL,1021.15,Mobile App
C003639,2025-03-03,APP_LOGIN,SUCCESS,529.08,Mobile App
C009470,2025-06-29,EMAIL,SUCCESS,903.06,Mobile App
C004823,2025-06-29,EMAIL,SUCCESS,316.73,Mobile App
C004425,2025-06-22,TXN,SUCCESS,1601.58,Mobile App
C005928,2025-01-12,CALL,SUCCESS,110.56,Call Center
C002418,2025-06-09,CALL,SUCCESS,2798.45,Mobile App
C003743,2025-05-25,APP_LOGIN,SUCCESS,1699.48,Mobile App
C000259,2025-02-25,CALL,SUCCESS,1383.39,Mobile App
C004473,2025-04-14,TXN,SUCCESS,1237.4,Call Center
C000145,2025-01-21,CALL,SUCCESS,2596.59,Mobile App
C006224,2025-06-10,EMAIL,SUCCESS,136.23,Mobile App
C003111,2025-03-29,APP_LOGIN,FAIL,41.1,Mobile App
C002754,2025-02-24,APP_LOGIN,NO_RESPONSE,127.95,Mobile App
C000709,2025-05-04,APP_LOGIN,NO_RESPONSE,1672.09,Website
C008438,2025-03-21,SMS,SUCCESS,260.43,Branch
C004429,2025-01-03,CALL,FAIL,170.15,Mobile App
C009804,2025-03-28,APP_LOGIN,SUCCESS,1478.12,Mobile App
C007571,2025-05-26,APP_LOGIN,SUCCESS,708.46,Call Center
C002813,2025-01-10,SMS,SUCCESS,977.55,Mobile App
C006120,2025-02-01,EMAIL,SUCCESS,83.87,Call Center
C007176,2025-03-18,CALL,FAIL,881.14,Mobile App
C009580,2025-02-01,EMAIL,FAIL,421.95,Mobile App
C009927,2025-02-08,TXN,SUCCESS,396.82,Mobile App
C000252,2025-03-18,SMS,FAIL,497.63,Mobile App
C002944,2025-01-09,APP_LOGIN,FAIL,1087.99,Mobile App
C002006,2025-01-12,EMAIL,NO_RESPONSE,1670.74,Mobile App
C006162,2025-01-06,CALL,SUCCESS,231.29,Call Center
C003314,2025-02-27,TXN,SUCCESS,2292.08,Mobile App
C001277,2025-04-16,EMAIL,SUCCESS,958.96,Branch
C009220,2025-06-21,CALL,SUCCESS,417.58,Call Center
C009589,2025-05-16,SMS,SUCCESS,425.61,Mobile App
C001449,2025-05-12,TXN,SUCCESS,2488.25,Mobile App
C006893,2025-01-21,CALL,NO_RESPONSE,1421.26,Call Center
C001203,2025-01-08,CALL,SUCCESS,170.69,Call Center
C008204,2025-02-25,APP_LOGIN,NO_RESPONSE,1472.13,Mobile App
C006000,2025-02-04,EMAIL,FAIL,1216.61,Mobile App
C009509,2025-05-29,APP_LOGIN,SUCCESS,3382.44,Mobile App
C008962,2025-01-26,SMS,SUCCESS,58.7,Mobile App
C006741,2025-02-19,TXN,SUCCESS,2057.42,Mobile App
C006439,2025-05-08,TXN,SUCCESS,770.21,Mobile App
C009549,2025-01-06,APP_LOGIN,SUCCESS,113.93,Mobile App
C003184,2025-05-13,APP_LOGIN,SUCCESS,966.71,Mobile App
C001974,2025-06-03,APP_LOGIN,SUCCESS,259.8,Mobile App
C002270,2025-06-04,SMS,SUCCESS,2315.56,Branch
C009229,2025-02-25,CALL,SUCCESS,41.67,Mobile App
C005390,2025-04-29,APP_LOGIN,SUCCESS,614.74,Website
C006184,2025-06-14,APP_LOGIN,SUCCESS,1259.55,Mobile App
C002553,2025-01-21,CALL,NO_RESPONSE,883.18,Mobile App
C009947,2025-02-22,APP_LOGIN,SUCCESS,525.21,Mobile App
C005424,2025-06-30,APP_LOGIN,SUCCESS,1143.3,Mobile App
C004618,2025-02-02,EMAIL,SUCCESS,541.54,Mobile App
C009337,2025-04-14,EMAIL,SUCCESS,267.97,Call Center
C007478,2025-05-10,APP_LOGIN,SUCCESS,1229.91,Mobile App
C001699,2025-06-23,CALL,SUCCESS,2655.41,Call Center
C002353,2025-02-24,APP_LOGIN,SUCCESS,176.39,Mobile App
C005579,2025-06-30,APP_LOGIN,NO_RESPONSE,379.19,Mobile App
C006740,2025-03-09,APP_LOGIN,SUCCESS,762.07,Website
C006706,2025-02-19,SMS,SUCCESS,967.1,Mobile App
C006556,2025-02-12,SMS,NO_RESPONSE,525.25,Mobile App
C008412,2025-05-28,APP_LOGIN,SUCCESS,655.28,Call Center
C001633,2025-05-30,EMAIL,SUCCESS,1446.72,Website
C006468,2025-06-30,TXN,SUCCESS,322.97,Branch
C008803,2025-04-21,APP_LOGIN,NO_RESPONSE,20.72,Branch
C007558,2025-06-12,SMS,SUCCESS,347.59,Website
C004230,2025-02-14,CALL,NO_RESPONSE,1024.39,Mobile App
C004945,2025-01-05,TXN,SUCCESS,720.58,Branch
C003185,2025-01-04,TXN,SUCCESS,352.85,Mobile App
C006077,2025-05-23,EMAIL,SUCCESS,899.4,Branch
C008625,2025-03-29,EMAIL,SUCCESS,14.81,Website
